#OTU ID	HC-DS	HC-HD	HC-HX	HC-XY
EC:1.6.99.1	417.927952196749	276.171948890795	69.3094618931918	588.99791899033
EC:1.6.99.3	11383.9633260743	13153.9978621157	13433.7436523981	13676.1096671092
EC:1.7.1.13	9910.22673670735	11770.803050346	11889.8588519958	11597.5827881358
EC:1.7.1.15	42871.204923906	50918.2605758268	50808.2558402871	47406.1370786178
EC:1.7.1.4	0	2.73806361183587E-126	0	3.92351915877124E-126
EC:1.7.1.6	323.56	4.27086339659943E-24	0.095801935183394	6.11995071576048E-24
EC:1.7.1.7	10489.0683830536	11244.9197334376	12287.0398226328	10822.5307825091
EC:1.7.2.1	66.28	1317.5	5.79238929811404	575.92
EC:1.7.2.2	26.1696715419175	30.1578177449917	0.050707745294936	103.541998180373
EC:1.7.2.3	13488.1387544902	14393.4076646347	15628.0325576453	13658.6483729156
EC:1.7.2.4	66.3278227500862	1317.5	0.343882871292022	575.892697252935
EC:1.7.2.5	229.173349296244	1317.55178281689	1.29832877554299	579.814844319045
EC:1.7.2.6	0	5.21866177954075E-51	0	7.47810218384464E-51
EC:1.7.3.3	0	9	1.86700413169434	5.50759817122591E-52
EC:1.7.7.1	313.714899922967	276.171948890795	13.2650422607516	3.05795543101926
EC:1.7.7.2	0	1.1053661077503E-53	0	1.58393876696926E-53
EC:1.7.99.1	8850.05710346286	11082.1628377088	9455.69937887923	9366.43385454245
EC:1.7.99.4	19787.1647303702	27296.3870534553	23269.8993005072	24291.7264274323
EC:1.8.1.14	0	4.21128636132386E-56	0	6.03457956575651E-56
EC:1.8.1.15	0	2.56427509765093E-54	2.69362098611635	3.67448821513958E-54
EC:1.8.1.2	23180.9610097184	26948.1234420247	27661.4460879887	26545.8908711446
EC:1.8.1.4	13599.5284987652	14681.4099871517	15688.2007815007	17499.6245850281
EC:1.8.1.7	10552.9089973758	12564.9870759963	12556.8858238953	11239.8260442311
EC:1.8.1.8	19597.6822954259	25773.5676070855	23725.6046107031	24002.9625881414
EC:1.8.1.9	12781.9860539618	14445.5156974358	13036.5559235784	13875.3289490173
EC:1.8.2.1	0	3.64469124943434E-53	0	5.222674843326E-53
EC:1.8.2.2	66.28	1310.15805897255	31.6	746.62
EC:1.8.2.3	0	1.23338599863928E-50	0	1.76738537954447E-50
EC:1.8.2.4	0	2.30159715711104E-51	0	3.29808281395031E-51
EC:1.8.3.1	0	1.80014410533892E-54	0.803652081606419	2.57952366603736E-54
EC:1.8.3.5	0	2.43674891918797E-125	0	3.49174906975179E-125
EC:1.8.3.6	0	2.43674891918797E-125	0	3.49174906975179E-125
EC:1.8.4.11	23603.8752372924	27593.3341638684	27399.5769514224	25650.0721172967
EC:1.8.4.12	23185.527700169	27217.8508792727	26980.8269576013	25329.3567710206
EC:1.8.4.8	10884.9390241094	12565.5445507258	12774.2037961707	12333.0174871962
EC:1.8.5.2	352.792035401867	1.82616860804265	1.99494247596279	2.13974218063745E-29
EC:1.8.5.3	2451.73113084703	2501.14607973217	2715.49595788141	2646.95887080678
EC:1.8.7.1	3.92515093623193	6.54473400588232E-53	5.86389057167439	0.307278070017369
EC:1.8.7.2	0	6.63836559212403E-54	0	9.51247241701692E-54
EC:1.8.98.1	28.4526796281811	0.002014214042749	16.2080385127297	1.06563493518841E-49
EC:1.8.99.2	342.509079287443	1087.94	0.146479898867498	6.73046700207326
EC:1.8.99.3	10.9648892192371	9.61296684531116E-51	0	7.18953299792672
EC:1.8.99.5	10.9648892192371	9.61296684531116E-51	0	7.18953299792672
EC:1.9.3.1	18081.3265164257	27422.7963137691	18416.2117541872	20100.4374190364
EC:1.97.1.4	31411.2377227641	33587.6700737291	33333.3571332796	32056.0833601641
EC:1.97.1.9	187.297759920423	283.023731970578	2.57119523209654	455.398289856037
EC:2.1.1.10	552.157431571617	561.98880450071	11.05310293928	25.8201176813731
EC:2.1.1.100	0	3.98439077968959E-34	0	5.7094486382885E-34
EC:2.1.1.101	0	1.03872879462253E-126	0	1.48845056369463E-126
EC:2.1.1.102	0	5.70140342662979E-56	0	8.16984874988614E-56
EC:2.1.1.103	0	2.11174036831082E-54	0	3.02602677220591E-54
EC:2.1.1.104	4.16386920295244	2.11550198965807E-50	10.9447436209705	44.757641481437
EC:2.1.1.107	38649.4660837493	46264.5402518821	43670.5069806474	41413.5616003653
EC:2.1.1.11	0	2.32188770686812E-51	48.6816811491399	3.32715823804556E-51
EC:2.1.1.112	0	0	0.007372120514126	0
EC:2.1.1.113	94.5627095780257	0.144512448221763	0.417441699381271	246.760659004215
EC:2.1.1.13	12989.7402064165	14800.1485283414	14720.0844219935	14222.8696246006
EC:2.1.1.130	1636.87998261692	1486.33077851211	1044.85622303129	1402.97342704387
EC:2.1.1.131	1542.64996187715	1466.52522045562	1044.21297408496	1156.35342704387
EC:2.1.1.132	1644.75515880169	1762.00410304825	1021.28847495872	1350.57518475749
EC:2.1.1.133	1542.64996187716	1466.52522045567	1045.11613324124	1156.35342704394
EC:2.1.1.14	18668.7367925314	21015.5096679749	21655.0470112087	20114.9470970861
EC:2.1.1.140	0	1.42518105241744E-125	0	2.04221886580946E-125
EC:2.1.1.144	0	34.6640301366018	68	68.9176542769589
EC:2.1.1.148	38.4391473995437	163.530135739445	13.5861426578492	73.5680620543976
EC:2.1.1.151	1636.87998261692	1486.33077851211	1043.81739386392	1402.97342704387
EC:2.1.1.152	0	9	20.4165404042728	5.92082799423208E-51
EC:2.1.1.156	0	2.67755638133142E-51	0	3.8368150818089E-51
EC:2.1.1.157	0	3.0341384505925E-51	0	4.34778077828594E-51
EC:2.1.1.161	0	6.7954680767163E-55	0	9.73759304808035E-55
EC:2.1.1.163	10079.1773487122	11753.8147988074	12037.1141441032	11587.3246143881
EC:2.1.1.166	9740.80338098416	11735.6508898804	11881.9122044625	11584.5032844726
EC:2.1.1.17	0	9	0	1.07356299215614E-50
EC:2.1.1.170	10497.8949686743	12297.7847987516	11930.4463861146	12060.1366834777
EC:2.1.1.171	9878.12818571473	11733.6347990743	11815.5903988086	11516.0366838842
EC:2.1.1.172	19817.3538003836	23459.9937871104	23128.7254049009	21775.9017217741
EC:2.1.1.173	10551.4250099081	12554.5010818987	12719.0859217397	12295.3791743139
EC:2.1.1.174	0	1.83472097622471	0	96.2531485218431
EC:2.1.1.176	17168.5296111771	19511.8661479436	19846.5273187602	18895.8472557228
EC:2.1.1.177	10497.5852684404	12297.7847990851	11948.6586322924	12122.2957887312
EC:2.1.1.178	9674.25468948632	10416.8897106723	11289.8225770053	9846.64542586891
EC:2.1.1.179	0	0.072256062315585	0	0.103539612303777
EC:2.1.1.180	76.7891745311925	276.171948890795	4.70029354223411	44.7591048146793
EC:2.1.1.181	11366.2278061937	13385.238926781	13105.8443709605	11914.2786053372
EC:2.1.1.182	10497.8014549912	12298.15	11946.1261960702	12078.06
EC:2.1.1.183	0	1.36078397565503E-125	0	1.94994081815783E-125
EC:2.1.1.184	96.9478557763183	1.83759517417585	4.19503032588608	246.553579315917
EC:2.1.1.185	10498.1948344141	12298.149999632	11939.9547935392	12358.5591614396
EC:2.1.1.186	8440.30599456731	10317.2565161781	9790.08550230744	9072.8300809845
EC:2.1.1.187	9924.88752647107	11726.0463631671	11803.1963942714	11480.8834680591
EC:2.1.1.188	0	1.11366881970234E-126	0	1.5958361711321E-126
EC:2.1.1.189	7972.04	8653.07743816556	9389.06	8210.81463677757
EC:2.1.1.190	11900.1092941098	13666.5337526416	12869.4309955159	13094.4823723944
EC:2.1.1.191	20184.8649221763	25275.7764559551	22162.9158611704	21264.956690045
EC:2.1.1.192	11471.2416239793	14439.3785885293	12915.6011989477	13683.5207455611
EC:2.1.1.193	10493.8195884184	12296.4574271422	11941.2114696957	12075.634620988
EC:2.1.1.195	1642.90825119497	1477.33077851211	1023.90781439038	1402.97342704387
EC:2.1.1.196	166.595127385227	0.49862435465921	25.9686789568213	298.885400918216
EC:2.1.1.197	9900.73833070475	11757.3091378104	11872.3354870026	11705.8518863296
EC:2.1.1.198	11308.2494432879	13148.1955919661	12917.5692771446	12925.297238607
EC:2.1.1.199	10755.7755774831	12842.1200001113	11947.87227434	12327.9788127725
EC:2.1.1.2	0	1.05843407783288E-51	0	1.51668732776053E-51
EC:2.1.1.200	9740.80999727177	11724.999997045	11813.9199967868	11516.559997232
EC:2.1.1.201	10079.1773487122	11753.8147988074	12037.1141441032	11587.3246143881
EC:2.1.1.202	0	1.71411233804377E-123	0	2.45624410241206E-123
EC:2.1.1.204	0	1.15672469418001E-54	0	1.65753325796403E-54
EC:2.1.1.206	0	9.56209260014189E-56	0	1.37020386788772E-55
EC:2.1.1.207	10497.93160874	12276.2774349859	11925.2757860079	12075.634632199
EC:2.1.1.210	0	2.30789192873125E-51	48.6816811491399	3.30710293201668E-51
EC:2.1.1.213	0	1.03735003945856E-55	0	1.48647487099059E-55
EC:2.1.1.215	0	3.08863648424664E-54	0	4.42587395268594E-54
EC:2.1.1.216	0	3.08863648424664E-54	0	4.42587395268594E-54
EC:2.1.1.217	8724.78498417275	9178.52283379963	9438.49780031784	8581.82328720361
EC:2.1.1.218	0	1.58050345508416E-56	0	2.2647887213873E-56
EC:2.1.1.219	0	8.97058958792973E-53	1.94939238604314	1.28544420814668E-52
EC:2.1.1.220	0	8.97058958792973E-53	1.94939238604314	1.28544420814668E-52
EC:2.1.1.221	0	1.58050345508416E-56	0	2.2647887213873E-56
EC:2.1.1.222	9787.51754804297	12553.0988718462	11983.1179749457	11936.238105821
EC:2.1.1.223	9778.20025601904	10436.3150763807	11299.2725014546	10096.1469436464
EC:2.1.1.224	76.7891745311925	276.171948890795	0.395422388384055	2.73279866592667E-54
EC:2.1.1.226	756.139819668507	552.97	123.428546566425	493.55
EC:2.1.1.227	756.139819668507	552.97	123.428546566425	493.55
EC:2.1.1.228	10507.274341214	12301.0055876345	11944.8424178167	12078.0259817255
EC:2.1.1.229	0	4.19615416144771E-138	0	6.01289581966975E-138
EC:2.1.1.234	0	2.01033621883499E-53	0	2.88071929230388E-53
EC:2.1.1.235	0	4.97075694201027E-54	0	7.12286595945658E-54
EC:2.1.1.242	9740.81012813276	11725.0001404817	11782.3201509082	11481.7601324376
EC:2.1.1.243	0	6.17671509941328E-55	0	8.85094850465159E-55
EC:2.1.1.245	21.5266353635067	1.83880826687208E-52	0	7.18953299792672
EC:2.1.1.246	19.0538237498127	7.14828405504413E-53	20.5485036240413	198.576128664135
EC:2.1.1.247	0	6.30145692778231E-57	0	9.02969780448172E-57
EC:2.1.1.248	5.28087307213481	9.55030706938974E-54	0	1.36851505556421E-53
EC:2.1.1.249	10.5617461442696	4.74125225195096E-56	0	6.79399629967836E-56
EC:2.1.1.250	52.8087307213481	27	0	1.31504928220335E-50
EC:2.1.1.251	0	3.2012603176053E-57	0	4.58725872329785E-57
EC:2.1.1.254	0	5.91557464575391E-56	0	8.47674625141184E-56
EC:2.1.1.255	0	9.28219750631073E-55	0	1.33009618893003E-54
EC:2.1.1.256	0	5.5808469966576E-56	0	7.99709693335992E-56
EC:2.1.1.257	8782.65449776787	9464.42572981208	10294.2253185671	8867.62197324835
EC:2.1.1.258	10.7633176817534	6.9486483252314E-53	0	3.59476649896337
EC:2.1.1.260	0	7.95497572283152E-56	0	1.13991141481049E-55
EC:2.1.1.264	10551.4250099081	12554.5010818987	12719.0859217397	12295.3791743139
EC:2.1.1.265	15.8628373993149	18.5174288554761	5.72075655109732	126.129389935608
EC:2.1.1.266	9740.81	11735.8347979561	11881.92	11583.9866838943
EC:2.1.1.269	0	2.34522596043487E-55	0	3.36060088145442E-55
EC:2.1.1.271	1542.64996187716	1466.52522045567	1045.11613324124	1156.35342704394
EC:2.1.1.282	0	7.6431588689858E-56	0	1.09522949453651E-55
EC:2.1.1.285	0	3.41073075853205E-124	0	4.8874202259816E-124
EC:2.1.1.288	0	1.21222813275445E-55	0	1.73706713134928E-55
EC:2.1.1.289	166.594903749849	0.498624354659208	25.9683915257709	298.885400918216
EC:2.1.1.294	0	1.37135232802329	0	1.96508478077954
EC:2.1.1.295	0	6.72745032943616E-54	0	9.64012674618858E-54
EC:2.1.1.297	10433.9346869787	12299.3603857504	11927.364003987	12015.9673158053
EC:2.1.1.298	9740.81	11725	11881.92	11584.51
EC:2.1.1.305	0	1.82952653476801E-56	0	2.62162733532318E-56
EC:2.1.1.307	0	1.3628297958289E-55	0	1.95287238432484E-55
EC:2.1.1.33	10501.9010732736	12298.15	11950.6749665624	12078.06
EC:2.1.1.34	8698.00693038057	9007.97454736165	9760.70104313082	8530.45707340452
EC:2.1.1.35	10875.4474480478	12553.4124880696	12689.3350776918	12259.0231003684
EC:2.1.1.37	3899.43304010258	5248.83515778539	4126.89305883435	5418.75400498458
EC:2.1.1.4	0	0.144569965845141	0	0.207162108405506
EC:2.1.1.41	0	2.19455404444263E-56	0	3.14469495928048E-56
EC:2.1.1.43	0	1.48088121437069E-27	0	2.12203463474395E-27
EC:2.1.1.44	0	4.00604110379888E-52	1.89	5.74047255645797E-52
EC:2.1.1.45	11428.2196728825	13098.8913731684	13108.226102692	13072.7148489928
EC:2.1.1.5	0	1.41107990374073E-40	0	2.02201256864579E-40
EC:2.1.1.6	0	2.95362048882198E-56	0	4.23240224424961E-56
EC:2.1.1.61	12983.2679936728	15043.8512262603	15470.9812773322	14666.1740609447
EC:2.1.1.63	10702.8226363385	12861.6151325349	12549.4128242405	13754.2869195951
EC:2.1.1.64	9787.51754804297	12553.0988718462	11983.1179749457	11936.238105821
EC:2.1.1.67	9782.23467211791	12522.5960271371	11290.1299999882	10618.4887371777
EC:2.1.1.71	0	9	0	1.07356299215614E-50
EC:2.1.1.72	43838.115693423	51307.0490438528	48983.6485179927	50013.2674093425
EC:2.1.1.74	364.967729561222	9	29.0345602915218	6.96
EC:2.1.1.77	10551.5089564361	12572.506192349	12394.7990633797	11342.3386577687
EC:2.1.1.79	10088.3687479851	13378.8744563149	12628.3312283335	11937.9007203465
EC:2.1.1.80	26137.6065356555	32127.4221021011	29827.0965594291	27855.0015532494
EC:2.1.1.86	5.28087307213481	1.04920618383976E-53	0	1.50346418030676E-53
EC:2.1.1.90	7.00843172499235	8.91268121118198E-54	0	1.27714620423469E-53
EC:2.1.1.95	0	4.14761801507377E-54	0	5.94334575539517E-54
EC:2.1.1.98	0	9.99243324271897E-56	0	1.43186970167809E-55
EC:2.1.2.1	19556.8700461455	21865.9635171735	22357.1550734547	21712.6740626914
EC:2.1.2.10	10345.335141894	12022.5171506929	11420.4606557871	11155.0215153699
EC:2.1.2.11	11143.6132327065	12874.3845166459	12729.8553384324	12369.9354419335
EC:2.1.2.13	0	29.8449747711491	0	130.562078167676
EC:2.1.2.2	21044.6475461761	24859.9217282677	24720.8313199086	24393.6051671536
EC:2.1.2.3	11308.267080679	13150.4467916187	12836.2183404877	12794.3663368263
EC:2.1.2.5	44.6394718138514	20.1799996957747	32.1488621464258	202.170895163098
EC:2.1.2.9	11491.826879444	13133.5532242193	12834.4506783926	12833.4821766954
EC:2.1.3.1	4.66374416087384	2.27160015817896E-53	0	3.05795543101926
EC:2.1.3.11	0	20.1856889770232	6.83	3.59181594551982E-54
EC:2.1.3.12	0	4.64702541472114E-56	0	6.65897357794776E-56
EC:2.1.3.2	10493.2217483448	12301.3540499125	11935.6468003522	12100.8703765809
EC:2.1.3.3	10669.1515545731	13871.9802810883	11337.1827837107	11414.0126468854
EC:2.1.3.6	169.601811657217	267.798051109205	1.05518601018134	246.62
EC:2.1.3.7	0	0.498624354587493	0	0.714505755015032
EC:2.1.3.9	0	3.19132220109724E-51	31.6	34.8
EC:2.1.4.1	0	5.90081684737094E-15	0	8.45559900543605E-15
EC:2.1.4.2	0	2.72693681019298E-55	0	3.90757496403704E-55
EC:2.10.1.1	14950.0196163285	16552.1433161135	17212.4429918588	16355.2322031166
EC:2.2.1.1	56976.660551618	60911.6319181862	64743.1287496725	61730.8311429605
EC:2.2.1.10	0	2.43896934029299E-40	0	3.49493083101856E-40
EC:2.2.1.11	0	1.03251450471494E-51	0	1.47954577221894E-51
EC:2.2.1.2	10532.8571400775	12316.161725676	12039.8306127492	12582.6377072237
EC:2.2.1.6	43249.0952642357	49437.0002227609	49700.1187403562	47924.4595833414
EC:2.2.1.7	12169.7357639469	13990.8540242837	13749.1411577596	13652.6717543736
EC:2.2.1.8	0	1.49323858669484E-29	0	2.13974218063744E-29
EC:2.2.1.9	10891.4823133802	11531.9932111918	12204.8720814273	10628.5154420899
EC:2.3.1.1	21014.1535209278	24823.8767915011	24685.0124972764	24010.1957550084
EC:2.3.1.101	0	7.53486572663677E-51	0	1.07971158556853E-50
EC:2.3.1.102	9.22882494942547E-17	20.5990977584913	1.08692368803534E-16	24.5730872633206
EC:2.3.1.109	9674.53	10416.5793219639	12238.699670261	11253.2057944695
EC:2.3.1.111	0	2.16644836811414E-53	0	3.1044208184357E-53
EC:2.3.1.117	10065.6167579025	11733.9999538294	11932.2079274478	11892.4299567539
EC:2.3.1.118	896.156833414159	936.999265779958	1003.15803852769	970.777985507247
EC:2.3.1.12	27832.8570338325	30755.0513516833	32022.8179590353	30226.6322004038
EC:2.3.1.122	0	3.74999748178091E-55	2.92879807187955	5.37357382842034E-55
EC:2.3.1.128	37902.8232103581	43509.8805080282	42330.0267160093	40290.3552672619
EC:2.3.1.129	10590.3988631377	12615.5056403703	12806.2354034428	12390.8776102553
EC:2.3.1.133	0	1.20545295760143E-125	0	1.72735861712703E-125
EC:2.3.1.137	0	9.89495104770769E-58	0	1.41790095171507E-57
EC:2.3.1.15	32295.5335258673	38216.8769433553	36449.5669747664	34868.9946346206
EC:2.3.1.157	10242.9714860487	11744.204697754	12020.9102117565	11848.8126972529
EC:2.3.1.16	19806.9270872365	23446.6148274614	23419.4880200639	22218.3547992522
EC:2.3.1.164	0	6.19239055266027E-126	0	8.87341070781996E-126
EC:2.3.1.165	0	2.95546859811037E-55	0	4.23505049981575E-55
EC:2.3.1.168	554.365971213405	245.267346565582	327.874716864712	289.83295464122
EC:2.3.1.169	16.0441907538882	6.41208991996518E-53	0	3.59476649896337
EC:2.3.1.174	389.859556512169	1315.1928277758	43.9883701117936	517.560514220044
EC:2.3.1.176	0	4.74250268843142E-124	0	6.79578811761375E-124
EC:2.3.1.178	8038.60850300935	9946.78550075669	9393.58703917011	8664.43092981903
EC:2.3.1.179	19862.9100669829	22335.8919851582	22599.2953092459	21293.8329962671
EC:2.3.1.18	12.6378796007853	0.13016216549355	11.324375259448	3.89736068770908
EC:2.3.1.180	23752.1017949308	25382.7458888243	26653.0810681734	23896.7609959029
EC:2.3.1.181	9746.90089133701	11754.18	11886.4222950676	11584.789975323
EC:2.3.1.182	0	20.1800000000258	6.83	6.21479211033073E-51
EC:2.3.1.183	9325.07309125916	11714.0985389292	10381.8715350733	10598.820238056
EC:2.3.1.184	0	62.6845569278694	0	34.7044610876141
EC:2.3.1.187	66.28	1309.17528635844	591.880498924353	1667.47765427712
EC:2.3.1.189	76.7891745311925	276.171948890795	23.1340954441085	195.210895163098
EC:2.3.1.19	543.855791452106	840.848783874502	93.5106671385357	523.244398849924
EC:2.3.1.191	17742.5462499817	20393.9893320218	21283.2959255257	19679.7385864097
EC:2.3.1.193	9674.52999898327	10416.9691830841	11290.1299988025	9850.72231831559
EC:2.3.1.20	0	1.40163853155479E-50	374.644614503389	1123.73955675183
EC:2.3.1.200	0	3.72986814866461E-56	0	5.34472942035266E-56
EC:2.3.1.201	1443.60186762196	1428.18291772844	1531.73297999679	1319.46884498546
EC:2.3.1.202	0	1.17335031206147E-49	0	1.68135700333005E-49
EC:2.3.1.203	0.242207106714767	4.06303811436824E-54	0.311300670072271	5.8221466497825E-54
EC:2.3.1.204	323.687097324285	3.75446856889715E-54	0.57952797872038	5.37998069051269E-54
EC:2.3.1.207	66.28	1308.5	492.19	1631.71
EC:2.3.1.210	6.17022621736425E-07	19.8447997533831	7.26697610252908E-07	124.436684520329
EC:2.3.1.222	0	6.54022627111886E-11	0	96.0000000000937
EC:2.3.1.223	323.579556512169	6.69282777579759	43.9883701117936	9.59051422004444
EC:2.3.1.226	0	6.02815813924342E-06	0.071356166589418	8.63807321684757E-06
EC:2.3.1.227	0	3.38048483407547E-30	0	4.84407920805668E-30
EC:2.3.1.228	0	2.47917280069233E-54	0	3.55254053973527E-54
EC:2.3.1.229	0	2.47917280069233E-54	0	3.55254053973527E-54
EC:2.3.1.230	0	1.32600488243281E-51	0	1.90010397799378E-51
EC:2.3.1.233	0	8.31776883990954E-16	0	1.1918979990291E-15
EC:2.3.1.234	11333.0603514386	13128.0160050304	12845.1760470357	12843.5969975757
EC:2.3.1.235	0	4.36475671083875E-41	0	6.25449551439338E-41
EC:2.3.1.239	0	1.30001859580514E-125	0	1.86286682506268E-125
EC:2.3.1.240	0	1.30001859580514E-125	0	1.86286682506268E-125
EC:2.3.1.241	17355.6241671525	21119.8747698067	21674.5427612164	22013.745795397
EC:2.3.1.242	0	19.4184268966117	0	123.825712168524
EC:2.3.1.243	10485.1447516802	11246.000803911	12195.295617612	10628.8689147572
EC:2.3.1.28	1225.52135746547	1240.87567381694	1679.64056563917	2508.93631861454
EC:2.3.1.29	9712.51016770557	10466.7469115868	11356.6252311453	10085.2778887631
EC:2.3.1.30	14118.5952677737	18592.5019932687	16709.0631603316	17590.4209354571
EC:2.3.1.31	145.826348654953	2617.19171763372	696.42594233772	2280.53537523084
EC:2.3.1.35	768.251467060643	1861.47	637.077850981073	1953.59238222774
EC:2.3.1.37	16.5693442558075	347.893833262458	0	143.87022147493
EC:2.3.1.39	11445.5026400269	14704.7972084034	13441.8526648117	14525.0460448899
EC:2.3.1.4	0	1.54925919313657E-51	0	2.22001713177808E-51
EC:2.3.1.40	6.10681951382967	18.5174288554894	0.200166702808194	126.436668005644
EC:2.3.1.41	18033.574991337	20645.3817641629	21814.4568064693	21640.9000286254
EC:2.3.1.42	0	2.6715524380391E-97	0	3.82821170735341E-97
EC:2.3.1.46	11204.2423033993	11818.9042599377	12218.4683160616	10882.0957647357
EC:2.3.1.47	9906.41667103402	11780.8633345699	11806.8831301223	11568.9715203622
EC:2.3.1.48	0	2.10578278379204E-28	19.3183188508601	3.01748982773961E-28
EC:2.3.1.5	0	2.2073989349733E-55	0	3.16310109632987E-55
EC:2.3.1.50	0	1.14746618204976E-55	0	1.6442662361287E-55
EC:2.3.1.51	10956.1980933753	14175.5649168034	12077.4956413731	13335.75360907
EC:2.3.1.54	16999.4644332041	17622.0676222774	17695.3809241351	16805.6105480161
EC:2.3.1.57	10238.1881704165	11327.5728842417	12035.6089787655	11536.3384864394
EC:2.3.1.59	0	1.2068889076467E-39	0	1.72941626746405E-39
EC:2.3.1.60	0	0.144512448220381	151.172935070267	0.376561394979276
EC:2.3.1.61	10875.0040545473	12565.7005380955	12840.2959857492	12315.3013679978
EC:2.3.1.7	0	4.32073764196874E-52	0	6.19141821432037E-52
EC:2.3.1.79	20464.6153577891	23053.0178977712	22992.6416892147	20410.1853835334
EC:2.3.1.8	11884.8907018219	14073.1901582147	12917.423749753	14039.5202565145
EC:2.3.1.81	236.556601558258	820.768051109202	37.5653582668655	263.160895163098
EC:2.3.1.82	1063.41634615668	1199.61720449099	1077.52378059996	972.130217325299
EC:2.3.1.86	0	8.18105684163513E-55	0	1.17230779878156E-54
EC:2.3.1.88	0	3.95448766445562E-146	0	5.66659885020458E-146
EC:2.3.1.89	331.929118929233	1.4814700841571E-53	13.4614685069543	2.12287845804995E-53
EC:2.3.1.9	22729.0722221274	25548.347208315	28061.519534344	29282.7325790507
EC:2.3.1.94	0	1.34781744910289E-125	0	1.93136038228697E-125
EC:2.3.2.10	0.179678050227448	1.16222545765796E-54	5.83093417113873	1.66541559890027E-54
EC:2.3.2.13	323.56	3.5359553809811E-54	0	5.06686134751175E-54
EC:2.3.2.16	2.48078999388039	9.53682082008848E-55	7.88875050593486	44.7589219424697
EC:2.3.2.17	0.20220908957209	5.30298035617577E-56	0.259892560265069	7.59892682408958E-56
EC:2.3.2.18	3.04632527893396E-07	5.36481648956441E-56	3.91533970019726E-07	7.68753515773307E-56
EC:2.3.2.19	0	4.52981355733464E-58	0	6.49101438003023E-58
EC:2.3.2.2	7939.12935324564	10821.4481335627	9847.47534503011	10464.5246010091
EC:2.3.2.21	0	4.41875959354369E-55	0	6.33187916026845E-55
EC:2.3.2.22	0	1.03629154487216E-24	0	1.48495809695684E-24
EC:2.3.2.23	0	1.83812052972039E-56	0	2.6339421346216E-56
EC:2.3.2.26	0	1.36839032518532E-54	0	1.96084036701469E-54
EC:2.3.2.27	94.2945973606248	5.60776595360538E-41	0	246.553579315917
EC:2.3.2.28	0	1.04038431982939E-67	0	1.49082285513406E-67
EC:2.3.2.3	78.6535384357637	276.798051109205	110.588755866655	34.8
EC:2.3.2.4	0	5.44809943349488E-124	0.092371404772701	7.80687578396891E-124
EC:2.3.2.5	0	8.56976056680268E-52	0	1.228007253907E-51
EC:2.3.2.6	10551.4661071249	12580.008502254	12793.9687976117	12363.3286577687
EC:2.3.2.8	9740.80999984582	11713.9817195352	11881.9199998184	11459.5499998436
EC:2.3.3.1	10585.9997491953	12316.0835042082	12067.3844257101	12281.4501096104
EC:2.3.3.10	3.74147469203565	7.71796075175775E-25	7.68256676285953	1.10594826012323E-24
EC:2.3.3.13	11413.7643264274	14465.1580774754	12898.1219047834	13220.1119421038
EC:2.3.3.14	1288.68128623379	2795.00852057662	905.226784270407	1237.3877103724
EC:2.3.3.15	891.875501615136	936.209026962642	1015.96722815713	925.418026125657
EC:2.3.3.5	9740.8100000523	11705.5583180974	11862.6016812107	11556.6509644499
EC:2.3.3.8	0	4.42019083385549E-53	0	6.33393006177412E-53
EC:2.3.3.9	21507.6895561624	25185.7452685112	25079.5171117203	23421.3546230818
EC:2.4.1.1	11071.5386575433	14441.7398261751	11448.7104782229	11882.785132372
EC:2.4.1.10	0	16.7219748366667	7.72558686310987	23.9618204487811
EC:2.4.1.109	0	4.90183341309741E-51	0	7.02410171416631E-51
EC:2.4.1.11	0	2.81347664563378E-52	1.09822155341276	4.03158256593539E-52
EC:2.4.1.117	0	1.9380495335005E-39	0	2.77713579862318E-39
EC:2.4.1.12	958.253832531885	2274.88741104565	1001.85540587362	1488.33312306431
EC:2.4.1.129	11717.3041134079	14478.2934146472	13662.4203860267	13283.3147153934
EC:2.4.1.13	0	5.29222990731723E-51	0	7.58352192557679E-51
EC:2.4.1.14	1.09340488877813	4.79148297205147E-51	0.80299520961847	0.307278070017369
EC:2.4.1.141	0	8.58733456050131E-15	0	1.23052552633408E-14
EC:2.4.1.144	0	1.88755934971903E-13	0	2.70478568866221E-13
EC:2.4.1.15	66.28	1346.50647540777	596.266678753559	1788.05539513465
EC:2.4.1.16	0	4.69975292938468E-66	0	6.73452968010788E-66
EC:2.4.1.161	0	5.25218145048892E-48	0	7.52613432984458E-48
EC:2.4.1.166	0	2.33399443392166E-69	0	3.34450662080017E-69
EC:2.4.1.173	0	1.65805897254902	20.4997064554322	195.210895163098
EC:2.4.1.175	0	8.53455529887147E-44	0	1.22296250101592E-43
EC:2.4.1.18	11412.2828457696	13127.7101509553	12421.5596269245	11932.6816247143
EC:2.4.1.180	0	37.8081915288251	0	124.436683894309
EC:2.4.1.182	10581.1094019306	12586.4551258786	12799.3840041237	12370.8119736672
EC:2.4.1.183	0	7.10106236485184E-120	0	1.01754956005002E-119
EC:2.4.1.186	0.6247694435812	0	0.80299520961847	0
EC:2.4.1.187	1540.8531256753	1697.65434234487	1561.94649081073	1566.39673291088
EC:2.4.1.19	6671.53599457579	7225.97701934816	7857.39305688779	6768.81339709879
EC:2.4.1.20	8521.11120460111	9726.23982468062	9675.7535660705	8327.49734483888
EC:2.4.1.208	152.049129188683	543.97	6.62709394156689	2.71161360211302E-54
